symbol,name2,sector
000027,shn energy group,utilities
600583,offshore oil engineering,industrial services
688521,verisilicon microelectronics (shanghai),electronic technology
002008,han's laser techno,producer manufacturing
002405,navinfo co ltd,technology services
002497,sichuan yahua indu,process industries
600416,xiangtan electric manufacturing,producer manufacturing
000423,dong-e-e-jiao co,health technology
600518,"kangmei pharmaceutical co., ltd",health technology
600733,bluepark new energy technology,consumer durables
002531,titan wind energy,producer manufacturing
688169,"beijing roborock technology co ., ltd.",consumer durables
002299,fujian sunner deve,process industries
600350,shandong hi-speed company limited,transportation
600559,hebei hengshui laobaigan liquor co.，ltd.,consumer non-durables
000155,sichuan new energy,process industries
300529,jafron biomedical,health technology
601577,"bank of changsha co.,td.",finance
601866,cosco shipping development,transportation
002487,dajin heavy indust,producer manufacturing
600688,"sinopec shanghai petrochemical co.,ltd",energy minerals
601198,dongxing securities,finance
002624,perfect world co l,technology services
300251,beijing enlight me,consumer services
300474,changsha jingjia m,electronic technology
601162,"tianfeng securities co., ltd",finance
000883,hubei energy gr co,producer manufacturing
002192,youngy co ltd,non-energy minerals
688281,shaanxi huaqin technology industry,process industries
601168,western mining,non-energy minerals
600415,"zhejiang china commodities city group co.,ltd.",retail trade
600369,southwest securities co.，ltd.,finance
600258,btg hotels（group）co.，ltd,consumer services
000516,xian international,health services
300487,sunresin new mater,process industries
688107,shanghai anlogic infotech,electronic technology
600497,"yunnan chihong zinc&germanium co.,ltd.",non-energy minerals
600927,"yongan futures co.,ltd.",finance
600021,shanghai electric power company limited,utilities
688200,beijing huafeng test & control technology,producer manufacturing
300682,longshine technolo,technology services
600038, avicopter plc,electronic technology
600566,hubei jumpcan pharmaceutical,health technology
000703,hengyi petrochemic,process industries
002407,do-fluoride new ma,process industries
603156,"hebei yangyuan zhihui beverage co.,ltd.",consumer non-durables
600392,shenghe resources holding co. ltd,non-energy minerals
600118,"china spacesat co.,ltd.",electronic technology
688120,"hwatsing technology co.,ltd.",electronic technology
600801,"huaxin cement co., ltd.",non-energy minerals
603077,"sichuan hebang biotechnology co.,ltd.",process industries
000785,easyhome new retai,retail trade
600143,"kingfa sci.&tech. co.,ltd.",process industries
300363,porton pharma solu,health technology
603786,keboda technology,producer manufacturing
600642,shenergy company limited,utilities
301236,isoftstone informa,technology services
300558,betta pharmaceutic,health technology
300866,anker innovations,producer manufacturing
688172,"beijing yandong microelectronic co.,ltd",electronic technology
002865,hainan drinda new,producer manufacturing
603444,"g-bits network technology(xiamen)co., ltd",technology services
603712,tianjin 712 communication & broadcasting,electronic technology
000893,asia-potash intern,non-energy minerals
603338,"zhejiang dingli machinery co.,ltd",producer manufacturing
300395,hubei feilihua qua,electronic technology
601666,pingdingshan tianan coal mining,energy minerals
002653,haisco pharmaceuti,health technology
000825,shanxi taigang st,non-energy minerals
002797,first capital secu,finance
300604,hangzhou chang chu,electronic technology
301177,dr corporation ltd,consumer durables
600977,china film,consumer services
600998,jointown pharmaceutical group company limited,distribution services
688778,xtc new energy materials( xiamen),process industries
600673,"guangdong hec technology holding co., ltd",non-energy minerals
200539,guangdong electric,utilities
000539,guangdong electric,utilities
002409,jiangsu yoke techn,producer manufacturing
688050,eyebright medical technology (beijing),health technology
601868,china energy engineering corporation limited,industrial services
601016,cecep wind-power corporation,utilities
601598,sinotrans limited,transportation
300748,jl mag rare-earth,producer manufacturing
002152,grg banking equipm,electronic technology
002128,inner mongolia dia,non-energy minerals
600166,"beiqi foton motor co.,ltd.",consumer durables
601158,"chongqing water group co.,ltd.",utilities
688772,zhuhai cosmx battery,producer manufacturing
002044,meinian onehealth,health services
600032,zhejiang provincial new energy investment group,finance
600598,heilongjiang agriclture company limited,process industries
688141,joulwatt technology,electronic technology
601179,china xd electric,producer manufacturing
002262,jiangsu nhwa pharm,health technology
000898,angang steel co lt,non-energy minerals
300861,yangling metron ne,process industries
000537,china green electr,finance
003035,china southern p.g,utilities
688105,nanjing vazyme biotech,health technology
000830,luxi chemical gp,process industries
603826,"fujian kuncai material technology co.,ltd",process industries
600057,xiamen xiangyu,transportation
600500,sinochem international corporation,distribution services
603305,ningbo xusheng group,producer manufacturing
688256,cambricon technologies corporation limited,electronic technology
600390,minmetals capital,finance
002185,tianshui huatian t,electronic technology
002690,hefei meyer optoel,electronic technology
002557,chacha food co ltd,consumer non-durables
600704,wuchan zhongda group,distribution services
601156,eastern air logistics,transportation
002444,h/z great star ind,consumer durables
600516,"fangda carbon new material co.,ltd",non-energy minerals
000958,spic industry-fina,producer manufacturing
002156,tongfu microelectr,electronic technology
603267,"beijing yuanliu hongyuan electronic technology co.,ltd.",electronic technology
603883,lbx pharmacy chain joint stock company,retail trade
688409,"？shenyang fortune precision equipment co.,ltd.",electronic technology
002203,zhejiang hailiang,non-energy minerals
601828,red star macalline group corporation ltd.,finance
002463,wus printed circui,electronic technology
603160,"shenzhen goodix technology co.,ltd.",electronic technology
601228,guangzhou port company limited,transportation
600909,huaan securities,finance
000960,yunnan tin,non-energy minerals
688690,suzhou nanomicro technology company limited,commercial services
002138,sz sunlord electro,electronic technology
600361,innovation new material technology,retail trade
300253,winning health tec,technology services
002683,guangdong hongda h,industrial services
688220,"asr microelectronics co., ltd",communications
300803,beijing compass te,commercial services
301035,shandong weifang r,process industries
300777,sinofibers technol,process industries
600299,bluestar adisseo company,process industries
000709,hbis company,non-energy minerals
600483,fujian funeng co.，ltd,utilities
601611,china nuclear engineering & construction corporation limited,industrial services
002541,anhui honglu steel,producer manufacturing
002507,chongqing fuling z,consumer non-durables
000937,jizhong energy res,energy minerals
600170,"shanghai construction group co., ltd",industrial services
300308,zhongji innolight,electronic technology
600398,"hla group corp.,ltd.",consumer non-durables
600481,"shuangliang eco-energy systems co.,ltd",producer manufacturing
601568,shaanxi beiyuan chemical industry group,process industries
600225,"ianjin troila information technology co.,ltd.",finance
300776,wuhan dr laser tec,electronic technology
600380,"joincare pharmaceutical group industry co.,ltd.",health technology
600637,oriental pearl group,consumer services
002608,jiangsu guoxin cor,utilities
002368,taiji computer cor,technology services
001301,shijiazhuang shang,producer manufacturing
002432,andon health co lt,health technology
000818,hangjin technology,process industries
000400,xj electric,producer manufacturing
688598,"kbc corporation,ltd.",producer manufacturing
688439,guizhou zhenhua fengguang semicondu,electronic technology
300633,sonoscape medical,health technology
601992,bbmg corporation,non-energy minerals
