symbol,name2,sector
6756,via labs inc,electronic technology
3022,iei integration corp,electronic technology
3152,advanced ceramic x corp,electronic technology
3324,auras technology co,electronic technology
4438,quang viet enterprise co ltd,consumer non-durables
3228,rdc semiconductor co,electronic technology
2727,wowprime corp,consumer services
6464,taiwan optical platform co ltd,consumer services
1565,st shine optical,health technology
2515,bes engineering,industrial services
1225,formosa oilseed processing,process industries
2363,silicon integrated systems corp,electronic technology
1903,shihlin paper corp,finance
6605,depo auto parts ind,producer manufacturing
8261,advanced power electronics,electronic technology
2524,kings town construction co,consumer durables
4772,tsc,electronic technology
4506,golden friends co,producer manufacturing
5536,acter group corporation ltd,electronic technology
6166,adlink technology inc,electronic technology
6696,lbs,health technology
3705,yungshin global holding corporation,health technology
1442,advancetek enterprice,finance
1419,shinkong textile co. ltd.,process industries
3014,ite tech inc.,electronic technology
4755,san fu chemical co ltd,process industries
6188,quanta storage,electronic technology
3673,tpk holding co ltd,electronic technology
2704,ambassador hotel,consumer services
2013,china steel structure co,industrial services
3552,tung thih electronic co. ltd.,producer manufacturing
2367,unitech printed circuit board corp,electronic technology
5351,etron technology inc,electronic technology
6177,da-li construction co. ltd.,finance
6805,fositek,electronic technology
2355,chin-poon industrial,electronic technology
8359,cashbox,consumer services
1103,chia hsin cement corporation,non-energy minerals
6732,sensortek technology corp,electronic technology
9930,chc resources corporation,non-energy minerals
1726,yung chi paint & varnish mfg co,process industries
2331,elitegroup computer systems,electronic technology
2009,first copper technology,non-energy minerals
3033,weikeng industrial co,distribution services
1537,kung long batterie,producer manufacturing
5508,yunshin construction & development,finance
3211,dynapack international technology,producer manufacturing
3090,nichidenbo corporation,electronic technology
2614,eastern media international cor,transportation
2035,tang eng iron works co ltd,non-energy minerals
1702,namchow holdings co ltd,consumer non-durables
1718,china manmade fibers,process industries
2605,sincere navigation corp,transportation
4968,richwave technology corporation,electronic technology
6576,foresee pharmaceuticals co ltd,health technology
6245,lanner electronics inc,electronic technology
1532,china metal products co,non-energy minerals
5288,eurocharm holdings co ltd(tw),producer manufacturing
6244,motech industries inc,electronic technology
6223,mpi corporation,electronic technology
2534,hung sheng construction,consumer durables
2617,taiwan navigation co,transportation
8163,darfon electronics corp,electronic technology
1709,formosan union chemical,process industries
4157,taigen biopharmaceuticals hldgs ltd,health technology
6581,taiwan steel union co ltd,producer manufacturing
4906,gemtek technology co,electronic technology
3003,ks terminals inc,electronic technology
3081,land mark optoelectronics corp,producer manufacturing
4927,apex international co ltd,electronic technology
2421,sunonwealth electric machine ind co,producer manufacturing
4104,excelsior medical co ltd,distribution services
2010,chun yuan steel industrial co,non-energy minerals
8215,benq materials corporation,electronic technology
8210,chenbro micom co,producer manufacturing
1110,south east cement co ltd.,non-energy minerals
3558,senao networks inc,electronic technology
1708,sesoda corpn,process industries
1711,everlight chemical,process industries
8942,xxentria technology materials co,non-energy minerals
3587,materials analysis technology inc.,commercial services
1720,standard chem & pharm co,health technology
8924,o-ta pecision industry co,consumer durables
2329,orient semiconductor electronics,electronic technology
3708,swancor holding co ltd,process industries
2908,test rite international,distribution services
3362,ability opto-electronics technology,electronic technology
5478,soft-world intl corp,technology services
6790,yuen foong yu consumer products co,consumer non-durables
5609,dimerco express corporation,transportation
8927,north-star international co ltd,retail trade
2535,da-cin construction co,industrial services
1444,lealea enterprise,process industries
8462,power wind health industry incorpor,consumer services
5287,addcn technology co ltd,commercial services
1264,tehmag foods corporation,distribution services
1604,sampo corp,consumer durables
5243,eson precision ind co ltd,producer manufacturing
6206,flytech technology co,electronic technology
5233,amita,producer manufacturing
1201,wei chuan food corp,consumer non-durables
5222,transcom inc,electronic technology
2028,wei chih steel industrial co,non-energy minerals
8213,taiwan pcb techvest co,electronic technology
4739,coremax corporation,process industries
6230,nidec chaun-choung technology corp,non-energy minerals
3504,young optics inc,electronic technology
4119,sci pharmtech inc,health technology
2102,federal corp,consumer durables
1563,s a i,producer manufacturing
1256,sunjuice holdings co limited,consumer non-durables
3691,gigasolar materials corporation,producer manufacturing
1614,sanyo electric co(taiwan),consumer durables
6277,aten international co,electronic technology
5213,yeashin international development,consumer durables
9926,shin hai gas corporation,utilities
6138,anpec electronics corp,electronic technology
2472,lelon electronics,electronic technology
2314,microelectronics technology,electronic technology
5608,shih wei navigation,transportation
4205,chung hwa food industrial co ltd,consumer non-durables
6869,j v energy,utilities
6655,keding enterprises co ltd,non-energy minerals
2480,stark technology,technology services
6183,trade-van information,technology services
5263,brogent technologies inc,consumer durables
2332,d-link corp,electronic technology
1235,shin tai industry co,consumer non-durables
5531,shining building business co ltd,finance
3357,tai-tech advanced electronics cold,electronic technology
2636,t3ex global holdings corp,transportation
6525,gem services inc,electronic technology
2476,g shank enterprise co,producer manufacturing
6139,l&k engineering co,industrial services
1309,taita chemical,process industries
2497,e-lead electronic co ltd,producer manufacturing
6763,green world fintech service co ltd,technology services
4306,yem chio co ltd,process industries
8028,phoenix silicon international corp,producer manufacturing
6104,genesys logic,electronic technology
9942,nak sealing technologies corp,producer manufacturing
6689,ecloudvalley digital technology co,technology services
6451,shunsin technology holdings ltd,electronic technology
3059,altek corp,consumer durables
8114,posiflex technologies inc,electronic technology
8039,taiflex scientific co,electronic technology
5457,speed tech,electronic technology
1203,ve wong corporation,consumer non-durables
4576,hiwin mikrosystem corp,electronic technology
1714,ho tung chemical corp,process industries
4132,gb,health technology
5538,tong ming enterprise co ltd,producer manufacturing
4977,pcl technologies incorporation,electronic technology
3675,eris technology corp,electronic technology
4532,rechi precision,producer manufacturing
6873,hdre,utilities
1522,tyc brother industrial,producer manufacturing
5471,sonix technology co,electronic technology
3701,fic global inc,electronic technology
8404,paiho shih holding corporation,consumer non-durables
3611,tsc auto id technology co ltd,electronic technology
3491,universal microwave technology inc,electronic technology
1307,san fang chemical,process industries
2731,lion travel service co ltd,consumer services
3209,alltek technology corp,electronic technology
6281,e-life mall corporation,retail trade
8044,pchome online inc.,technology services
5340,baotek industrial materials ltd,process industries
2450,senao international co ltd,electronic technology
6903,jh,industrial services
1342,cathay consolidated inc,process industries
1701,china chemical & pharmaceutical co,health technology
4746,formosa laboratories inc,health technology
2436,weltrend semi-conductor inc,electronic technology
6024,capital futures corp.,finance
2029,sheng yu steel,non-energy minerals
2323,cmc magnetics corp,electronic technology
8076,firich enterprises co,electronic technology
8349,qst international corp,producer manufacturing
6290,longwell co,producer manufacturing
6115,i-sheng electric wire & cable co,producer manufacturing
6411,amazing microelectronic corp,electronic technology
3617,cyberpower systems inc.,producer manufacturing
6785,alar,health technology
2547,radium life tech co,consumer durables
6189,promate electronic co,distribution services
9924,taiwan fu hsing,producer manufacturing
1558,zeng hsing industrial co,consumer durables
2419,hitron technology,electronic technology
5283,heran co ltd,consumer durables
4107,bioteque corp,health technology
2489,amtran technology,consumer durables
9943,holiday entertainment co,consumer services
1514,allis electric,producer manufacturing
2348,hiyes international co ltd,finance
4726,mycenax biotech inc.,health technology
3062,cybertan technology inc,electronic technology
6261,youngtek electronics corporation,commercial services
2612,chinese maritime transport ltd,transportation
8482,shane global holding inc,consumer durables
2464,mirle automation,electronic technology
2832,taiwan fire & marine insurance co,finance
6715,lintes technology co ltd,producer manufacturing
2536,hong pu real estate development co,finance
2114,hsin yung chien co,producer manufacturing
4721,mechema chemicals intl corpn,process industries
3056,zongtai real estate development co.,consumer durables
