symbol,name2,sector
082920,vitcell,producer manufacturing
080160,modetour,consumer services
003920,namyang dairy,consumer non-durables
179900,uti,process industries
003800,acebed,consumer durables
091120,em-tech,electronic technology
183190,asia cement,non-energy minerals
050890,solid,electronic technology
029960,koentec,industrial services
037560,lg hellovision,consumer services
064260,danal,technology services
101730,wemade max,technology services
005390,shinsung tongsang,consumer non-durables
281820,kctech,producer manufacturing
102940,kls,process industries
037270,ygp,commercial services
030610,kyobo securities,finance
108670,lx hausys,process industries
011930,shinsung e&g,producer manufacturing
002310,asia papr mfg,process industries
041190,wtic,finance
060720,kh vatec,producer manufacturing
005180,binggrae,consumer non-durables
138490,kolon plastics,process industries
006390,hanil hyundai cement,non-energy minerals
226320,it's hanbul,consumer non-durables
003220,daewon pharm,health technology
243070,huons,health technology
102460,reyon pharmaceutical,health technology
067000,joycity,technology services
071320,kdhc,utilities
140410,mezzion pharma,health technology
228670,ray,health technology
007810,kor circ,electronic technology
033270,kup,health technology
054210,elentec,producer manufacturing
014620,skb,producer manufacturing
298870,daol investment,finance
039840,dio,health technology
179290,mitech,health technology
003280,heung-a shipping,transportation
101160,worldex,producer manufacturing
126720,soosan industries,industrial services
007570,ilyang pharm,health technology
047920,hlbpharma,health technology
268600,cellivery,health technology
035600,kginicis,finance
003300,hanil holdings,non-energy minerals
206560,dexter studios,consumer services
075580,sejin heavy,producer manufacturing
281740,lake,electronic technology
278650,knotus,commercial services
217820,wonik pne,producer manufacturing
294570,coocon,technology services
012630,hdc holdings,finance
053030,binex,health technology
243840,shin heung sec,producer manufacturing
029530,sindoh,electronic technology
263720,d&c media,technology services
036810,fine semitech,producer manufacturing
030520,hancom,technology services
095610,tes,producer manufacturing
237880,clio cosmetics,consumer non-durables
038540,sangsangin,finance
122900,imarketkorea,retail trade
900140,lvmc holdings,retail trade
102710,enf,process industries
204270,jntc,electronic technology
143240,saraminhr,technology services
002320,hanjin trnspt,transportation
035290,gold&s,commercial services
340570,t&l,process industries
077970,stx engine,producer manufacturing
